1,0.10852713178294573,0.046511627906976744,0.046511627906976744,0.06976744186046512,0.007751937984496124,0.06201550387596899,0.007751937984496124,0.03875968992248062,0.07751937984496124,0.18604651162790697,0.023255813953488372,0.007751937984496124,0.06201550387596899,0.05426356589147287,0.08527131782945736,0.05426356589147287,0.007751937984496124,0.031007751937984496,0,0.023255813953488372
2,0.09482758620689655,0.05172413793103448,0.05172413793103448,0.07758620689655173,0.008620689655172414,0.0603448275862069,0.008620689655172414,0.034482758620689655,0.08620689655172414,0.1724137931034483,0.02586206896551724,0.008620689655172414,0.05172413793103448,0.04310344827586207,0.06896551724137931,0.0603448275862069,0.017241379310344827,0.05172413793103448,0,0.02586206896551724
3,0.13008130081300814,0,0.056910569105691054,0.06504065040650407,0.032520325203252036,0.07317073170731707,0.024390243902439025,0.04065040650406504,0.04878048780487805,0.16260162601626016,0.024390243902439025,0.04065040650406504,0.04878048780487805,0,0.07317073170731707,0.12195121951219512,0.024390243902439025,0.008130081300813009,0.016260162601626018,0.008130081300813009
4,0.08064516129032258,0,0.03225806451612903,0.08064516129032258,0.024193548387096774,0.0967741935483871,0.03225806451612903,0.04032258064516129,0.04032258064516129,0.18548387096774194,0.024193548387096774,0.024193548387096774,0.056451612903225805,0.008064516129032258,0.04838709677419355,0.0967741935483871,0.056451612903225805,0.04838709677419355,0.016129032258064516,0.008064516129032258
5,0.10526315789473684,0,0.03508771929824561,0.07017543859649122,0.05263157894736842,0.07017543859649122,0.02631578947368421,0.008771929824561403,0.043859649122807015,0.11403508771929824,0.02631578947368421,0.02631578947368421,0.08771929824561403,0.07894736842105263,0.08771929824561403,0.06140350877192982,0.017543859649122806,0.02631578947368421,0.05263157894736842,0.008771929824561403
6,0.06896551724137931,0.028735632183908046,0.034482758620689655,0.05747126436781609,0.05747126436781609,0.05172413793103448,0.022988505747126436,0.028735632183908046,0.040229885057471264,0.13793103448275862,0.028735632183908046,0.028735632183908046,0.07471264367816093,0.08045977011494253,0.08045977011494253,0.09195402298850575,0.022988505747126436,0.040229885057471264,0.011494252873563218,0.011494252873563218
7,0.05660377358490566,0.009433962264150943,0.07075471698113207,0.07075471698113207,0.03773584905660377,0.08962264150943396,0.03773584905660377,0.02830188679245283,0.05188679245283019,0.08962264150943396,0.02830188679245283,0.04245283018867924,0.09433962264150944,0.04716981132075472,0.05660377358490566,0.05660377358490566,0.0330188679245283,0.05660377358490566,0.014150943396226415,0.02830188679245283
8,0.06666666666666667,0.012121212121212121,0.06666666666666667,0.06666666666666667,0.05454545454545454,0.06666666666666667,0.012121212121212121,0.030303030303030304,0.07878787878787878,0.09090909090909091,0.048484848484848485,0.048484848484848485,0.04242424242424243,0.030303030303030304,0.05454545454545454,0.09090909090909091,0.048484848484848485,0.06060606060606061,0.006060606060606061,0.024242424242424242
9,0.0855614973262032,0.0374331550802139,0.0481283422459893,0.06417112299465241,0.0427807486631016,0.0481283422459893,0.016042780748663103,0.0106951871657754,0.06417112299465241,0.11229946524064172,0.03208556149732621,0.0213903743315508,0.06417112299465241,0.0748663101604278,0.0748663101604278,0.09090909090909091,0.03208556149732621,0.06417112299465241,0.0053475935828877,0.0106951871657754
10,0.046242774566473986,0.005780346820809248,0.04046242774566474,0.08092485549132948,0.046242774566473986,0.05202312138728324,0.005780346820809248,0.04046242774566474,0.06358381502890173,0.11560693641618497,0.028901734104046242,0.057803468208092484,0.06358381502890173,0.03468208092485549,0.07514450867052024,0.13872832369942195,0.04046242774566474,0.04046242774566474,0.005780346820809248,0.017341040462427744
